x <T> <P>
27.7 904.99 943
27.7 904.89 944
27.7 904.89 944
27.7 904.90 944
27.7 904.90 944
27.7 904.89 944
27.7 904.84 945
27.7 904.92 944
27.7 904.96 943
27.7 904.90 944
27.7 904.94 944
27.7 904.86 944
27.7 904.95 943
27.7 904.89 944
27.7 904.76 945
27.7 904.89 944
27.7 904.94 943
27.7 904.94 944
27.7 904.97 943
27.7 904.87 944
27.7 904.99 943
27.7 904.89 944
27.7 905.01 943
27.7 904.86 944
27.7 904.82 945
27.7 904.94 943
27.7 904.82 945
27.7 904.91 944
27.7 904.95 943
27.7 905.04 943
27.7 904.92 944
27.7 904.79 945
27.7 904.90 944
27.7 904.91 944
27.7 904.91 944
27.7 904.97 943
27.7 904.91 944
27.7 904.79 945
27.7 905.05 942
27.7 904.99 943
27.7 905.00 943
27.7 904.99 943
27.7 904.96 943
27.7 904.86 944
27.7 904.94 943
27.7 904.79 945
27.7 904.96 943
27.7 905.01 943
27.7 904.89 944
27.7 904.97 943
27.7 904.91 944
27.7 904.94 943
27.7 904.91 944
27.7 904.88 944
27.7 904.84 944
27.7 904.92 944
27.7 904.97 943
27.7 904.92 944
27.7 905.02 943
27.7 904.86 944
27.7 904.91 944
27.7 904.90 944
27.7 904.90 944
27.7 904.93 944
27.7 904.90 944
27.7 904.88 944
27.7 904.90 944
27.7 904.95 943
27.7 904.88 944
27.7 904.94 943
27.7 904.91 944
27.7 904.86 944
27.7 904.88 944
27.7 904.78 945
27.7 904.94 943
27.7 905.01 943
27.7 904.86 944
27.7 904.90 944
27.7 904.96 943
27.7 904.88 944
27.7 904.91 944
27.7 904.90 944
27.7 904.90 944
27.7 904.99 943
27.7 904.93 944
27.7 904.91 944
27.7 904.98 943
27.7 904.85 944
27.7 905.06 942
27.7 904.88 944
27.7 904.88 944
27.7 905.01 943
27.7 904.88 944
27.7 904.93 944
27.7 904.90 944
27.7 904.85 944
27.7 905.14 942
27.7 904.91 944
27.7 904.82 945
27.7 904.98 943
27.7 904.88 944
27.7 904.91 944
27.8 904.91 944
27.8 905.07 942
27.8 904.98 943
27.8 905.04 943
27.8 904.98 943
27.8 905.01 943
27.8 905.07 942
27.8 905.07 942
27.8 905.14 942
27.8 904.94 943
27.8 904.99 943
27.8 904.99 943
27.8 904.96 943
27.8 904.88 944
27.8 905.27 941
27.8 904.91 944
27.8 905.24 941
27.8 904.98 943
27.8 904.99 943
27.8 904.98 943
27.8 905.07 942
27.8 904.96 943
27.8 904.94 943
27.8 904.94 943
27.8 904.90 944
27.8 905.06 942
27.8 904.96 943
27.8 905.11 942
27.8 905.03 943
27.8 905.27 941
27.8 905.06 942
27.8 904.98 943
27.8 905.03 943
27.8 905.01 943
27.8 905.01 943
27.8 905.06 942
27.8 905.22 941
27.8 905.01 943
27.8 904.99 943
27.8 905.30 940
27.8 905.03 943
27.8 905.01 943
27.8 905.03 943
27.8 904.99 943
27.8 904.99 943
27.8 904.99 943
27.8 904.99 943
27.8 905.02 943
27.8 904.98 943
27.8 904.91 944
27.8 905.00 943
27.8 904.98 943
27.8 905.05 943
27.8 905.03 943
27.8 905.00 943
27.8 904.97 943
27.8 905.07 942
27.8 905.09 942
27.8 905.05 943
27.8 904.97 943
27.8 905.03 943
27.8 904.97 943
27.8 905.03 943
27.8 905.32 940
27.8 905.11 942
27.8 905.26 941
27.8 905.00 943
27.8 905.03 943
27.8 905.03 943
27.8 904.93 944
27.8 905.00 943
27.8 904.98 943
27.8 905.10 942
27.8 905.02 943
27.8 904.97 943
27.8 905.03 943
27.8 905.07 942
27.9 905.12 942
27.8 905.02 943
27.8 905.09 942
27.8 904.97 943
27.8 905.29 940
27.8 904.97 943
27.8 905.03 943
27.8 905.34 940
27.8 905.29 940
27.8 905.00 943
27.8 905.34 940
27.8 904.92 944
27.8 904.92 944
27.9 905.31 940
27.8 905.07 942
27.8 905.29 940
27.8 905.07 942
27.9 905.07 942
27.8 905.00 943
27.9 905.05 942
27.8 904.97 943
27.9 905.05 942
27.9 905.08 942
27.9 904.99 943
27.8 905.00 943
27.9 905.04 943
27.8 904.97 943
27.8 905.00 943
27.9 905.04 943
27.9 905.00 943
27.9 905.36 940
27.9 905.02 943
27.9 904.94 944
27.9 905.05 942
27.9 905.05 942
27.9 905.07 942
27.9 905.07 942
27.9 904.97 943
27.9 905.05 942
27.9 904.97 943
27.9 904.92 944
27.9 905.05 942
27.9 905.08 942
27.9 904.97 943
27.9 905.00 943
27.9 905.00 943
27.9 905.04 943
27.9 905.02 943
27.9 905.04 943
27.9 905.07 942
27.9 904.99 943
27.9 904.94 944
27.9 905.13 942
27.9 905.10 942
27.9 904.94 944
27.9 905.04 943
27.9 905.00 943
27.9 905.10 942
27.9 905.10 942
27.9 905.10 942
28.0 905.18 941
27.9 905.03 943
27.9 905.03 943
27.9 905.13 942
27.9 905.10 942
27.9 905.13 942
28.0 905.13 942
27.9 905.03 943
27.9 905.00 943
28.0 905.05 942
27.9 905.07 942
28.0 905.02 943
27.9 905.10 942
27.9 905.03 943
28.0 905.02 943
27.9 905.16 941
27.9 905.07 942
27.9 905.13 942
28.0 905.15 942
27.9 905.07 942
28.0 905.07 942
28.0 905.10 942
28.0 905.20 941
28.0 905.18 941
27.9 905.10 942
28.0 905.02 943
27.9 905.13 942
27.9 905.13 942
27.9 905.03 943
28.0 905.13 942
28.0 905.08 942
28.0 905.10 942
28.0 905.08 942
27.9 905.07 942
27.9 905.03 943
27.9 905.13 942
28.0 905.10 942
27.9 905.10 942
27.9 905.03 943
27.9 905.10 942
28.0 905.10 942
28.0 905.06 942
28.0 905.07 942
28.0 905.12 942
28.0 905.02 943
27.9 905.07 942
28.0 905.07 942
28.0 905.12 942
28.0 905.12 942
28.0 905.12 942
28.0 905.08 942
28.0 905.21 941
27.9 905.07 942
28.0 905.07 942
27.9 905.10 942
27.9 905.10 942
28.0 905.02 943
28.0 905.15 942
28.0 905.06 942
28.0 905.07 942
28.0 905.12 942
28.0 905.06 942
27.9 905.10 942
28.0 905.04 943
28.0 905.02 943
28.0 905.09 942
28.0 905.12 942
28.0 905.18 941
28.0 905.09 942
28.0 905.12 942
28.0 905.08 942
28.0 904.94 943
28.0 905.12 942
28.0 905.10 942
28.0 905.08 942
28.0 905.14 942
28.0 905.06 942
28.0 905.14 942
28.0 905.17 941
28.0 905.06 942
28.0 905.20 941
28.0 905.11 942
28.0 905.09 942
28.0 905.09 942
28.0 904.98 943
28.0 905.17 941
28.0 905.14 942
28.0 905.07 942
28.0 905.09 942
28.0 905.04 943
28.0 905.12 942
28.0 905.10 942
28.0 905.04 943
28.0 905.15 942
28.0 905.07 942
28.0 905.04 943
28.0 905.11 942
28.0 905.14 942
28.0 905.11 942
28.0 905.04 943
28.0 905.09 942
28.0 905.22 941
28.0 905.12 942
28.0 904.98 943
28.0 905.22 941
28.0 905.09 942
28.0 905.09 942
28.0 905.16 942
28.0 905.22 941
28.0 905.12 942
28.0 905.21 941
28.0 905.11 942
28.0 905.11 942
28.0 905.11 942
28.0 905.24 941
28.0 905.08 942
28.0 905.09 942
28.0 905.17 941
28.0 905.09 942
28.0 905.14 942
28.0 905.11 942
28.0 905.16 942
28.0 905.12 942
28.0 905.09 942
28.0 905.17 941
28.0 905.08 942
28.0 905.09 942
28.0 905.11 942
28.0 905.13 942
28.0 905.09 942
28.0 905.08 942
28.0 905.16 942
28.0 905.13 942
28.0 905.21 941
28.0 905.14 942
28.0 905.19 941
28.0 905.12 942
28.0 905.13 942
28.0 905.06 942
28.0 905.11 942
28.0 905.14 942
28.0 905.14 942
28.0 905.09 942
28.0 904.94 943
28.0 905.09 942
28.0 905.09 942
28.0 905.11 942
28.0 905.13 942
28.0 905.19 941
28.0 905.09 942
28.1 905.19 941
28.1 905.12 942
28.1 905.12 942
28.1 905.25 941
28.1 905.16 942
28.1 905.19 941
28.1 905.25 941
28.1 905.22 941
28.1 905.27 940
28.1 905.12 942
28.1 905.11 942
28.1 905.16 942
28.1 905.14 942
28.1 905.22 941
28.1 905.12 942
28.1 905.29 940
28.1 905.12 942
28.1 905.27 940
28.1 905.19 941
28.1 905.14 942
28.1 905.12 942
28.1 905.11 942
28.1 905.23 941
28.1 905.14 942
28.1 905.25 941
28.1 905.13 942
28.1 905.24 941
28.1 905.05 943
28.1 905.16 941
28.1 905.17 941
28.1 905.16 942
28.1 905.17 941
28.1 905.13 942
28.1 905.16 941
28.1 905.16 941
28.1 905.16 941
28.1 905.06 942
28.1 905.21 941
28.1 905.31 940
28.1 905.18 941
28.1 905.16 941
28.1 905.23 941
28.1 905.19 941
28.1 905.14 942
28.1 905.13 942
28.1 905.39 939
28.1 905.29 940
28.1 905.23 941
28.1 905.20 941
28.1 905.15 942
28.1 905.15 942
28.1 905.14 942
28.1 905.21 941
28.1 904.98 943
28.1 905.16 941
28.1 905.15 942
28.1 905.24 941
28.1 905.31 940
28.1 905.24 941
28.1 905.28 940
28.1 905.16 941
28.1 905.39 939
28.1 905.16 941
28.1 905.11 942
28.1 905.21 941
28.1 905.39 939
28.1 905.21 941
28.1 905.23 941
28.1 905.28 940
28.1 905.18 941
28.1 905.16 941
28.1 905.13 942
28.1 905.10 942
28.1 905.33 940
28.1 905.18 941
28.1 905.15 942
28.1 905.10 942
28.1 905.26 941
28.1 905.23 941
28.1 905.23 941
28.1 905.08 942
28.1 905.10 942
28.1 905.20 941
28.1 905.20 941
28.1 905.40 939
28.1 905.25 941
28.1 905.12 942
28.1 905.10 942
28.1 905.25 941
28.1 905.28 940
28.1 905.15 942
28.1 905.13 942
28.1 905.15 942
28.1 905.15 942
28.1 905.44 939
28.1 905.25 941
28.1 905.13 942
28.1 905.13 942
28.1 905.12 942
28.1 905.13 942
28.1 905.26 941
28.1 905.18 941
28.1 905.17 941
28.1 905.12 942
28.1 905.13 942
28.1 905.23 941
28.1 905.12 942
28.1 905.23 941
28.1 905.23 941
28.2 905.22 941
28.1 905.43 939
28.2 905.44 939
28.2 905.44 939
28.1 905.26 941
28.2 905.25 941
28.2 905.48 939
28.1 905.23 941
28.1 905.25 941
28.1 905.13 942
28.1 905.17 941
28.1 905.21 941
28.2 905.25 941
28.1 905.18 941
28.2 905.15 942
28.2 905.18 941
28.1 905.07 942
28.2 905.44 939
28.2 905.15 942
28.1 905.17 941
28.2 905.18 941
28.2 905.18 941
28.2 905.12 942
28.1 905.30 940
28.2 905.28 940
28.2 905.15 942
28.2 905.15 942
28.2 905.25 941
28.2 905.18 941
28.2 905.44 939
28.2 905.28 940
28.2 905.15 942
28.2 905.31 940
28.2 905.18 941
28.2 905.18 941
28.2 905.23 941
28.2 905.60 937
28.2 905.34 940
28.2 905.18 941
28.2 905.28 940
28.2 905.54 938
28.2 905.31 940
28.3 905.35 940
28.2 905.30 940
28.2 905.38 940
28.2 905.28 940
28.2 905.33 940
28.2 905.25 941
28.2 905.23 941
28.2 905.25 941
28.2 905.23 941
28.2 905.25 941
28.3 905.20 941
28.2 905.20 941
28.2 905.27 941
28.2 905.20 941
28.3 905.32 940
28.3 905.32 940
28.2 905.31 940
28.2 905.27 941
28.3 905.40 939
28.3 905.32 940
28.3 905.32 940
28.3 905.32 940
28.2 905.34 940
28.2 905.23 941
28.3 905.28 940
28.2 905.17 941
28.3 905.28 940
28.3 905.22 941
28.2 905.33 940
28.3 905.22 941
28.3 905.20 941
28.3 905.30 940
28.3 905.27 941
28.3 905.35 940
28.2 905.17 941
28.3 905.27 940
28.3 905.33 940
28.3 905.32 940
28.3 905.30 940
28.3 905.30 940
28.3 905.20 941
28.3 905.30 940
28.3 905.24 941
28.3 905.16 942
28.3 905.27 940
28.3 905.37 940
28.3 905.33 940
28.3 905.25 941
28.3 905.30 940
28.3 905.29 940
28.3 905.37 940
28.2 905.20 941
28.3 905.30 940
28.3 905.37 940
28.3 905.29 940
28.3 905.32 940
28.3 905.32 940
28.3 905.25 941
28.3 905.20 941
28.3 905.20 941
28.3 905.35 940
28.3 905.57 938
28.3 905.30 940
28.3 905.29 940
28.3 905.30 940
28.3 905.35 940
28.3 905.25 941
28.3 905.22 941
28.3 905.29 940
28.3 905.27 940
28.3 905.37 940
28.3 905.43 939
28.3 905.29 940
28.3 905.27 940
28.3 905.27 940
28.3 905.32 940
28.3 905.29 940
28.3 905.37 940
28.3 905.27 940
28.3 905.27 940
28.3 905.30 940
28.3 905.32 940
28.3 905.66 937
28.3 905.32 940
28.3 905.34 940
28.3 905.40 939
28.3 905.32 940
28.3 905.27 940
28.3 905.48 939
28.3 905.29 940
28.3 905.17 941
28.3 905.40 939
28.3 905.30 940
28.3 905.71 936
28.3 905.35 940
28.3 905.35 940
28.3 905.37 940
28.3 905.24 941
28.3 905.42 939
28.3 905.29 940
28.3 905.37 940
28.3 905.29 940
28.3 905.34 940
28.3 905.39 939
28.3 905.34 940
28.3 905.27 940
28.3 905.19 941
28.3 905.35 940
28.3 905.26 941
28.3 905.31 940
28.3 905.29 940
28.3 905.31 940
28.3 905.66 937
28.3 905.29 940
28.3 905.17 941
28.3 905.31 940
28.3 905.39 939
28.3 905.27 940
28.3 905.26 941
28.3 905.29 940
28.3 905.34 940
28.3 905.24 941
28.3 905.60 938
28.3 905.42 939
28.3 905.26 941
28.3 905.32 940
28.3 905.31 940
28.3 905.27 940
28.3 905.27 940
28.3 905.31 940
28.3 905.31 940
28.3 905.34 940
28.3 905.40 939
28.3 905.31 940
28.4 905.30 940
28.4 905.37 940
28.4 905.44 939
28.4 905.34 940
28.4 905.37 940
28.4 905.39 939
28.4 905.47 939
28.4 905.37 940
28.4 905.39 939
28.4 905.41 939
28.4 905.40 939
28.4 905.37 940
28.4 905.42 939
28.4 905.36 940
28.4 905.44 939
28.4 905.39 939
28.4 905.42 939
28.4 905.34 940
28.4 905.69 937
28.4 905.44 939
28.4 905.31 940
28.4 905.39 939
28.4 905.37 940
28.4 905.36 940
28.4 905.41 939
28.4 905.36 940
28.4 905.34 940
28.4 905.47 939
28.4 905.42 939
28.4 905.47 939
28.4 905.42 939
28.4 905.41 939
28.4 905.47 939
28.4 905.44 939
28.4 905.39 939
28.4 905.37 940
28.4 905.39 939
28.4 905.34 940
28.4 905.28 940
28.4 905.47 939
28.4 905.42 939
28.4 905.41 939
28.4 905.24 941
28.4 905.47 939
28.4 905.39 939
28.4 905.41 939
28.4 905.38 940
28.4 905.38 940
28.4 905.46 939
28.4 905.42 939
28.4 905.33 940
28.4 905.51 938
28.4 905.43 939
28.4 905.49 938
28.4 905.34 940
28.4 905.38 940
28.4 905.48 939
28.4 905.43 939
28.4 905.39 939
28.4 905.51 938
28.4 905.36 940
28.4 905.36 940
28.4 905.47 939
28.4 905.49 938
28.4 905.43 939
28.4 905.43 939
28.4 905.41 939
28.4 905.36 940
28.4 905.40 939
28.4 905.44 939
28.4 905.43 939
28.4 905.41 939
28.4 905.38 940
28.4 905.43 939
28.4 905.44 939
28.4 905.39 939
28.4 905.40 939
28.4 905.38 940
28.4 905.48 939
28.4 905.36 940
28.4 905.33 940
28.4 905.41 939
28.4 905.48 939
28.4 905.41 939
28.4 905.35 940
28.4 905.54 938
28.4 905.53 938
28.4 905.53 938
28.4 905.49 938
28.4 905.40 939
28.4 905.48 939
28.5 905.49 938
28.5 905.56 938
28.5 905.54 938
28.5 905.48 939
28.5 905.56 938
28.5 905.53 938
28.5 905.46 939
28.5 905.51 938
28.5 905.46 939
28.5 905.67 937
28.5 905.49 938
28.5 905.69 937
28.5 905.52 938
28.5 905.43 939
28.5 905.46 939
28.5 905.66 937
28.5 905.48 939
28.5 905.45 939
28.5 905.67 937
28.5 905.51 938
28.5 905.56 938
28.5 905.46 939
28.5 905.46 939
28.5 905.46 939
28.5 905.59 938
28.6 905.51 938
28.5 905.39 939
28.5 905.43 939
28.6 905.58 938
28.6 905.51 938
28.5 905.46 939
28.5 905.40 939
28.6 905.47 939
28.5 905.53 938
28.5 905.48 939
28.5 905.53 938
28.6 905.43 939
28.6 905.55 938
28.5 905.38 939
28.6 905.51 938
28.6 905.51 938
28.6 905.52 938
28.6 905.47 939
28.5 905.38 939
28.6 905.61 937
28.6 905.50 938
28.6 905.48 939
28.5 905.46 939
28.6 905.55 938
28.6 905.78 936
28.6 905.50 938
28.6 905.73 936
28.6 905.50 938
28.6 905.48 939
28.6 905.48 939
28.6 905.53 938
28.6 905.76 936
28.6 905.50 938
28.6 905.50 938
28.6 905.56 938
28.5 905.46 939
28.6 905.50 938
28.6 905.58 938
28.6 905.52 938
28.6 905.45 939
28.6 905.53 938
28.6 905.53 938
28.6 905.40 939
28.6 905.55 938
28.6 905.47 939
28.6 905.43 939
28.6 905.40 939
28.6 905.45 939
28.6 905.74 936
28.6 905.40 939
28.6 905.47 939
28.6 905.69 937
28.6 905.48 939
28.6 905.51 938
28.6 905.42 939
28.6 905.49 939
28.6 905.48 939
28.6 905.48 939
28.6 905.40 939
28.6 905.50 938
28.6 905.74 936
28.6 905.45 939
28.6 905.55 938
28.6 905.71 936
28.6 905.48 939
28.6 905.62 937
28.6 905.52 938
28.6 905.53 938
28.6 905.50 938
28.6 905.52 938
28.6 905.57 938
28.6 905.47 939
28.6 905.58 938
28.6 905.48 939
28.6 905.49 939
28.6 905.55 938
28.6 905.52 938
28.6 905.55 938
28.6 905.78 936
28.6 905.52 938
28.6 905.47 939
28.6 905.52 938
28.6 905.62 937
28.6 905.63 937
28.6 905.45 939
28.6 905.55 938
28.6 905.78 936
28.7 905.52 938
28.7 905.61 937
28.7 905.52 938
28.7 905.87 935
28.7 905.52 938
28.7 905.53 938
28.7 905.48 939
28.7 905.66 937
28.7 905.61 937
28.7 905.57 938
28.7 905.60 938
28.7 905.55 938
28.7 905.50 938
28.7 905.63 937
28.7 905.52 938
28.7 905.60 937
28.7 905.84 935
28.7 905.52 938
28.7 905.53 938
28.7 905.49 939
28.7 905.53 938
28.7 905.57 938
28.7 905.57 938
28.7 905.57 938
28.7 905.61 937
28.7 905.52 938
28.7 905.59 938
28.7 905.50 938
28.7 905.52 938
28.7 905.49 939
28.7 905.45 939
28.7 905.54 938
28.7 905.39 939
28.7 905.46 939
28.7 905.46 939
28.7 905.50 938
28.7 905.44 939
28.7 905.64 937
28.7 905.55 938
28.7 905.42 939
28.7 905.59 938
28.7 905.52 938
28.7 905.51 938
28.7 905.46 939
28.7 905.42 939
28.7 905.47 939
28.7 905.84 935
28.7 905.49 939
28.7 905.56 938
28.7 905.42 939
28.7 905.47 939
28.7 905.42 939
28.7 905.54 938
28.7 905.64 937
28.7 905.54 938
28.7 905.52 938
28.7 905.54 938
28.7 905.54 938
28.7 905.42 939
28.7 905.54 938
28.7 905.64 937
28.7 905.51 938
28.7 905.41 939
28.7 905.57 938
28.7 905.57 938
28.7 905.52 938
28.7 905.49 938
28.7 905.57 938
28.7 905.57 938
28.7 905.38 940
28.7 905.56 938
28.7 905.44 939
28.7 905.52 938
28.7 905.51 938
28.7 905.58 938
28.7 905.56 938
28.7 905.48 939
28.7 905.56 938
28.7 905.51 938
28.7 905.56 938
28.7 905.46 939
28.7 905.59 938
28.7 905.54 938
28.7 905.45 939
28.7 905.61 937
28.7 905.48 939
28.7 905.44 939
28.7 905.44 939
28.7 905.58 938
28.7 905.45 939
28.7 905.48 939
28.7 905.54 938
28.7 905.54 938
28.7 905.45 939
28.7 905.58 938
28.7 905.54 938
28.7 905.46 939
28.7 905.54 938
28.7 905.53 938
28.7 905.54 938
28.7 905.53 938
28.7 905.51 938
28.7 905.49 938
28.7 905.51 938
28.7 905.45 939
28.7 905.51 938
28.8 905.57 938
28.8 905.64 937
28.8 905.61 937
28.8 905.57 938
28.8 905.61 937
28.8 905.61 937
28.8 905.53 938
28.8 905.41 939
28.8 905.53 938
28.8 905.44 939
28.8 905.48 939
28.8 905.53 938
28.8 905.50 938
28.8 905.61 937
28.8 905.56 938
28.8 905.46 939
28.8 905.61 937
28.8 905.74 936
28.8 905.54 938
28.8 905.61 937
28.8 905.51 938
28.8 905.50 938
28.8 905.53 938
28.8 905.51 938
28.8 905.51 938
28.8 905.55 938
28.8 905.74 936
28.8 905.48 939
28.8 905.64 937
28.8 905.43 939
28.9 905.63 937
28.8 905.59 938
28.8 905.77 936
28.8 905.48 939
28.9 905.63 937
28.8 905.72 936
28.8 905.51 938
28.8 905.51 938
28.8 905.58 938
28.8 905.69 937
28.8 905.59 938
28.8 905.62 937
28.8 905.48 939
28.9 905.81 936
28.9 905.56 938
28.8 905.46 939
28.8 905.56 938
28.8 905.55 938
28.9 905.53 938
28.9 905.66 937
28.8 905.56 938
28.8 905.50 938
28.8 905.55 938
28.8 905.42 939
28.8 905.56 938
28.9 905.56 938
28.8 905.62 937
28.8 905.56 938
28.8 905.53 938
28.9 905.60 938
28.9 905.60 938
28.9 905.68 937
28.8 905.55 938
28.8 905.55 938
28.8 905.45 939
28.8 905.74 936
28.9 905.43 939
28.9 905.45 939
28.9 905.60 938
28.8 905.55 938
28.8 905.43 939
28.8 905.42 939
28.9 905.56 938
28.9 905.53 938
28.9 905.78 936
28.9 905.58 938
28.9 905.66 937
28.8 905.67 937
28.9 905.52 938
28.9 905.47 939
28.9 905.53 938
28.9 905.42 939
28.8 905.51 938
28.9 905.78 936
28.9 905.53 938
28.9 905.57 938
28.9 905.48 939
28.9 905.65 937
28.9 905.76 936
28.9 905.65 937
28.9 905.45 939
28.9 905.63 937
28.9 905.40 939
28.9 905.42 939
28.9 905.81 936
28.9 905.53 938
28.9 905.81 936
28.9 905.66 937
28.9 905.57 938
28.9 905.79 936
28.9 905.65 937
28.9 905.79 936
28.9 905.45 939
28.9 905.58 938
28.9 905.53 938
28.9 905.63 937
28.9 905.68 937
28.9 905.83 935
28.9 905.62 937
28.9 905.53 938
28.9 905.58 938
28.9 905.83 935
28.9 905.55 938
28.9 905.55 938
28.9 905.63 937
28.9 905.62 937
28.9 905.58 938
28.9 905.55 938
28.9 905.39 939
28.9 905.45 939
28.9 905.58 938
28.9 905.47 939
28.9 905.50 938
28.9 905.50 938
28.9 905.47 939
28.9 905.83 935
28.9 905.47 939
28.9 905.60 937
28.9 905.55 938
28.9 905.54 938
28.9 905.63 937
28.9 905.63 937
28.9 905.53 938
28.9 905.67 937
28.9 905.62 937
28.9 905.47 939
28.9 905.50 938
28.9 905.50 938
28.9 905.86 935
28.9 905.52 938
28.9 905.47 939
28.9 905.52 938
28.9 905.50 938
28.9 905.86 935
28.9 905.60 937
28.9 905.47 939
x <T> <P>
29.0 905.58 938
29.0 905.57 938
29.0 905.57 938
29.0 905.53 938
29.0 905.58 938
29.0 905.60 938
29.0 905.53 938
29.0 905.63 937
29.0 905.53 938
29.0 905.58 938
29.0 905.63 937
29.0 905.63 937
29.0 905.65 937
29.0 905.57 938
29.0 905.60 938
29.0 905.59 938
29.0 905.68 937
29.0 905.55 938
29.0 905.63 937
29.0 905.57 938
29.0 905.60 938
29.0 905.62 937
29.0 905.50 938
29.0 905.68 937
29.0 905.71 936
29.0 905.58 938
29.0 905.51 938
29.0 905.61 937
29.0 905.63 937
29.0 905.64 937
29.0 905.59 938
29.0 905.75 936
29.0 905.61 937
29.0 905.65 937
29.0 905.63 937
29.0 905.63 937
29.0 905.60 937
29.0 905.65 937
29.0 905.64 937
29.0 905.67 937
29.0 905.56 938
29.0 905.60 937
29.0 905.54 938
29.0 905.64 937
29.0 905.57 938
29.0 905.49 938
29.0 905.56 938
29.0 905.59 938
29.0 905.64 937
29.0 905.64 937
29.0 905.70 937
29.0 905.60 937
29.0 905.64 937
29.0 905.59 938
29.0 905.60 937
29.0 905.67 937
29.0 905.57 938
29.0 905.64 937
29.0 905.70 937
29.0 905.52 938
29.0 905.63 937
29.0 905.69 937
29.0 905.67 937
29.0 905.64 937
29.0 905.57 938
29.0 905.62 937
29.0 905.66 937
29.0 905.67 937
29.0 905.69 937
29.0 905.64 937
29.0 905.59 938
29.0 905.64 937
29.0 905.58 938
29.0 905.62 937
29.0 905.64 937
29.0 905.69 937
29.0 905.52 938
29.0 905.69 937
29.0 905.59 938
29.0 905.67 937
29.0 905.61 937
29.0 905.64 937
29.0 905.61 937
29.0 905.62 937
29.0 905.64 937
29.0 905.62 937
29.0 905.67 937
29.0 905.62 937
29.0 905.67 937
29.0 905.62 937
29.0 905.67 937
29.0 905.62 937
29.0 905.64 937
29.0 905.56 938
29.0 905.61 937
29.0 905.56 938
29.0 905.53 938
29.0 905.71 937
29.0 905.66 937
29.0 905.63 937
29.0 905.63 937
29.0 905.66 937
29.0 905.71 937
29.0 905.69 937
29.0 905.66 937
29.0 905.58 938
29.0 905.54 938
29.0 905.61 937
29.0 905.62 937
29.0 905.66 937
29.0 905.66 937
29.0 905.62 937
29.0 905.72 936
29.0 905.58 938
29.0 905.58 938
29.0 905.61 937
29.0 905.66 937
29.0 905.69 937
29.0 905.56 938
29.0 905.59 938
29.0 905.59 938
29.0 905.66 937
29.1 905.72 936
29.1 905.59 938
29.1 905.79 936
29.1 905.75 936
29.1 905.75 936
29.1 905.72 936
29.1 905.72 936
29.1 905.79 936
29.1 905.72 936
29.1 905.79 936
29.1 905.69 937
29.1 905.69 937
29.1 905.62 937
29.1 905.69 937
29.1 905.72 936
29.1 905.69 937
29.1 905.77 936
29.1 905.69 937
29.1 905.69 937
29.1 905.74 936
29.1 905.87 935
29.1 905.77 936
29.1 905.76 936
29.1 905.79 936
29.1 905.71 937
29.1 905.81 936
29.1 905.69 937
29.2 905.82 935
29.1 905.69 937
29.1 905.77 936
29.1 905.80 936
29.1 905.71 937
29.1 905.69 937
29.1 905.67 937
29.1 905.72 936
29.1 905.71 937
29.1 905.64 937
29.1 905.71 937
29.1 905.69 937
29.1 905.69 937
29.1 905.61 937
29.1 905.74 936
29.1 905.80 936
29.1 905.68 937
29.1 905.71 937
29.1 905.63 937
29.1 905.69 937
29.2 905.78 936
29.2 905.80 936
29.1 905.81 936
29.1 905.71 937
29.1 905.77 936
29.2 905.74 936
29.1 905.79 936
29.2 905.80 936
29.1 905.69 937
29.1 905.64 937
29.1 905.74 936
29.2 905.71 936
29.1 905.74 936
29.2 905.79 936
29.2 905.74 936
29.2 905.76 936
29.2 905.76 936
29.2 905.74 936
29.1 905.68 937
29.2 905.73 936
29.2 905.75 936
29.2 905.78 936
29.2 905.68 937
29.1 905.61 937
29.2 905.69 937
29.1 905.71 937
29.2 905.71 936
29.2 905.73 936
29.1 905.68 937
29.2 905.75 936
29.2 905.69 937
29.2 905.74 936
29.2 905.83 935
29.2 905.78 936
29.2 905.76 936
29.2 905.81 936
29.2 905.80 936
29.2 905.73 936
29.2 905.75 936
29.2 905.72 936
29.2 905.71 936
29.2 905.88 935
29.2 905.71 936
29.2 905.85 935
29.2 905.75 936
29.2 905.73 936
29.2 905.71 936
29.2 905.78 936
29.2 905.67 937
29.2 905.78 936
29.2 905.65 937
29.2 905.85 935
29.3 905.78 936
29.3 905.75 936
29.3 905.81 936
29.3 905.76 936
29.3 905.73 936
29.3 906.06 933
29.3 905.78 936
29.3 905.75 936
29.3 905.91 935
29.3 905.93 935
29.3 905.75 936
29.3 905.80 936
29.3 906.02 934
29.3 905.78 936
29.3 906.07 933
29.3 905.91 935
29.3 905.71 936
29.3 906.06 933
29.3 905.78 936
29.3 906.03 934
29.3 905.82 936
29.3 905.81 936
29.3 905.86 935
29.3 905.70 937
29.3 906.09 933
29.3 906.09 933
29.3 905.85 935
29.3 905.72 936
29.3 905.77 936
29.3 905.78 936
29.3 905.90 935
29.3 905.68 937
29.3 905.80 936
29.3 905.80 936
29.3 906.01 934
29.3 905.72 936
29.3 905.80 936
29.3 906.09 933
29.3 905.80 936
29.3 905.81 936
29.3 906.02 934
29.3 905.65 937
29.3 905.99 934
29.3 905.75 936
29.3 905.99 934
29.3 905.82 936
29.3 905.80 936
29.3 905.72 936
